FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48c2,Kara,Kozah,Kozah 1,Commune De Kara,Lama teloude,EPP Teloude,26600366,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.1806535614937927 9.557054070647357)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48c1,Kara,Kozah,Kozah 1,Commune De Kara,Kara-sud,EPP Kara Sud Gb,Nsp,"{Mardi,Mercredi,Lundi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1962127549623816 9.537423259740814)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48c0,Kara,Kozah,Kozah 1,Commune De Kara,Agnaram,JEP Eni Kara,Nsp,"{Lundi,Mardi,Mercredi,Jeudi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.2065859475785494 9.531132287267535)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48bf,Kara,Kozah,Kozah 1,Commune De Kara,Adjambissi,JEP Adjambissi,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - Collectivite coutumiere,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1957666926948325 9.531339097292175)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48be,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,EPP Dongoyo Gb,S/C Inspection IEPP KOZAH CENTRE,"{Mardi,Lundi,Jeudi,Vendredi,Mercredi}",Ecole primaire,Domaine public de l'Etat,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1777079628393952 9.54357199074427)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48bd,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,EPP Dongoyo Ga,S/C Inspection IEPP KOZAH CENTRE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.177694649436453 9.543976278496428)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48bc,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,JEP Dongoyo,S/C Inspection KOZAH CENTRE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1772854733498415 9.543363076905974)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48bb,Kara,Kozah,Kozah 1,Commune De Kara,Tchalouudè,EPC College Saint Therese De Tchaloude,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.1972649178608648 9.56553806482355)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48ba,Kara,Kozah,Kozah 1,Commune De Kara,Nsp,EPC Kara Ville,Nsp,"{Vendredi,Mercredi,Jeudi,Mardi,Lundi}",Ecole primaire,autre,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.1902035716887598 9.554489079006725)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b9,Kara,Kozah,Kozah 1,Commune De Kara,Poude,EPP Camp General Ameyi,S/c IEPP KOZAH,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.1798696716654389 9.57546766803937)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b8,Kara,Kozah,Kozah 1,Commune De Kara,Poude,EPP Lama Poude,S/c IEPP KOZAH CENTRE,"{Vendredi,Jeudi,Mardi,Mercredi,Lundi}",Ecole primaire,Domaine public de l'Etat,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.1793844207542072 9.586161297166095)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b7,Kara,Kozah,Kozah 1,Commune De Kara,Teloude,JEP Teloude,S/c IEPP KOZAH CENTRE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1807480176667184 9.556910434311131)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b6,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,CSPL La Fraternite Kara-dongoyo Lycée,B.P 422-KARA KOZAH CENTRE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Kara,Oui,MEPSTA,POINT (1.176534690776753 9.54684421911299)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b5,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,CSPL La Fraternite Kara-dongoyo Primaire,BP 422 KARA IEPP KOZA CENTRE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.17640548212151 9.54595587505215)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b4,Kara,Kozah,Kozah 1,Commune De Kara,Agnaram,EPP Agnaram Gc,Adresse,{Lundi},Ecole primaire,Domaine public de l'Etat,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.203459108288265 9.53825126360696)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b3,Kara,Kozah,Kozah 1,Commune De Kara,Poude,JEP Lama Poude,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1795773117266548 9.586280017217891)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b2,Kara,Kozah,Kozah 1,Commune De Kara,Pissaouyo,JE Ecole Bilingue Baptiste Biblique Shalom,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Nsp,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1929848879213842 9.571042211180032)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b1,Kara,Kozah,Kozah 1,Commune De Kara,Tchaloude,JEC CS Sainte Therese Tchaloude,Néant,"{Lundi,Mardi,Mercredi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1969795795890001 9.565574515944872)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48b0,Kara,Kozah,Kozah 1,Commune De Kara,Chaminade,JEL La Tendresse,Néant,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Kozah-Centre,Non,MEPSTA,POINT (1.1913008835244978 9.552986615333218)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48af,Kara,Kozah,Kozah 1,Commune De Kara,Teloude,Lycée Kara 1 CEG,BP 06,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Non,MEPSTA,POINT (1.1823272879434694 9.554214328886223)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48ae,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,CPL Le Savoir,BP 688,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Ecole primaire,Prive - individuel,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.1828393840369749 9.54480281089846)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48ad,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,JEP CPL Le Savoir,91321088,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Jardin (maternelle),Prive - individuel,IEPP Kozah-Centre,Oui,MEPSTA,POINT (1.18289099635617 9.544796794327691)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48ac,Kara,Kozah,Kozah 1,Commune De Kara,Cofac,College Protestant Kara,02,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Kara,Oui,MEPSTA,POINT (1.1927645629644141 9.549968365602354)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48ab,Kara,Kozah,Kozah 1,Commune De Kara,Cofac,College Protestant Kara College,BP 02,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Kara,Oui,MEPSTA,POINT (1.1927339239252197 9.550014007267707)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48aa,Kara,Kozah,Kozah 1,Commune De Kara,Chaminade,Lycée College Saint Augustin,Bp 446,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Nsp,IESG Kara,Non,MEPSTA,POINT (1.190415000000001 9.555674999999997)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a9,Kara,Kozah,Kozah 1,Commune De Kara,Kpimboh,College Adele Kara Lycée,BP 788,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Kara,Oui,MEPSTA,POINT (1.1881642762167883 9.55339558935254)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a8,Kara,Kozah,Kozah 1,Commune De Kara,Teloude,Lycée Kara 1 Lycée,BP 06,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.182360105008408 9.554207517129488)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a7,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Ogaro,Ogaro,CSPC Bethesda,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Kpendjal,Non,MEPSTA,POINT (0.473756699550564 10.743384932410397)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a6,Kara,Kozah,Kozah 1,Commune De Kara,Lama kolide,CEG Kolide,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.2012926453365143 9.586767364845393)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a5,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,CPL St Patrick International Bilingual School College,BP 442,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Kara,Non,MEPSTA,POINT (1.1860390917249228 9.54621766182473)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a4,Kara,Kozah,Kozah 1,Commune De Kara,Adjambissi,Lycée Kara -sud Lycée,BP 81 KARA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.1982583333333325 9.534195)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a3,Kara,Kozah,Kozah 1,Commune De Kara,Adjamissi,Lycée Kara Sud College,BP81 KARA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.1982560991593099 9.534185529451028)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a2,Kara,Kozah,Kozah 1,Commune De Kara,Tomde,Lycée Kara 2,K_LA_LYCEE_KARA_2,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.2052182067756787 9.560517311211502)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a1,Kara,Kozah,Kozah 1,Commune De Kara,Tomde,CEG Kara Tomde,Néant,"{Mardi,Lundi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.2061272619303682 9.556656424150045)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-48a0,Kara,Kozah,Kozah 1,Commune De Kara,Lama kpedah,Lycée Lama Kpedah College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Kara,Oui,MEPSTA,POINT (1.185008875319883 9.593895210904725)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-489f,Kara,Kozah,Kozah 1,Commune De Kara,Lama kpedah,Lycée Lama Kpedah Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Kara,Oui,MEPSTA,POINT (1.185328998993598 9.592568360787052)
