FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2523,Kara,Kozah,Kozah 3,Awandjélo,Agbalossi,CEG Agbalossi,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Non,MEPSTA,POINT (1.1779266644740214 9.448632837104089)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2522,Kara,Kozah,Kozah 3,Awandjélo,Agbalossi,EPI Check Islam Bin Teimia,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Kara,Non,MEPSTA,POINT (1.1682899999999994 9.44723833333333)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2521,Kara,Kozah,Kozah 3,Awandjélo,Awandjelo,Lycée Awandjelo College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Kara,Oui,MEPSTA,POINT (1.2067347691236254 9.445827896801282)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2520,Kara,Kozah,Kozah 3,Awandjélo,Soumbou,College Lycée Check Hamdan Ben Rachid,BP 14,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Kara,Non,MEPSTA,POINT (1.2076189929789243 9.490388067971974)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-251f,Kara,Kozah,Kozah 3,Kpinzindè,Agbang,CEG Agbang,BP 244,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.3403244937305498 9.474064733744202)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-251e,Kara,Kozah,Kozah 3,Kpinzindè,Agbang,EPC Complexe Scolaire Saint Albert Le Grand Agang,BP 251,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Kara,Oui,MEPSTA,POINT (1.3180900903220607 9.470147115747578)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-251d,Kara,Kozah,Kozah 3,Kpinzindè,Adomde,CEG Adomde,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Non,MEPSTA,POINT (1.2391423225118015 9.471389903082683)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-251c,Kara,Kozah,Kozah 3,Kpinzindè,Kpanzinde,Lycée Kpanzinde Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.2834058660329575 9.50640328311852)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-251b,Kara,Kozah,Kozah 4,Djamdè,Piyayo,CEG Djamde,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.0475935004094634 9.50720715987537)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-251a,Kara,Kozah,Kozah 4,Atchangbadè,Koudjoukada,Lycée Koudjoukada CEG,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Kara,Oui,MEPSTA,POINT (1.1083026899906168 9.405415374998919)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2519,Kara,Kozah,Kozah 4,Atchangbadè,Atchangbade,Lycée Atchangbade CEG,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.1233107196889107 9.478519207061852)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2518,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Cinkasse peulh,College Islamique Nouroul Islam,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.027235499158238 11.108438294460031)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2517,Kara,Kozah,Kozah 4,Atchangbadè,Bounoh,CEG Bounoh,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kara,Non,MEPSTA,POINT (1.085358065814774 9.47665122043923)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2516,Savanes,Cinkassé,Cinkassé 1,Gouloungoussi,Langande,Ecole Coranique Non Franco Arabe,Nsp,"{Mardi,Vendredi,Samedi,Dimanche}",College,Prive - Collectivite coutumiere,IESG Dapaong,Non,MEPSTA,POINT (-0.1045815040202606 11.117172186403536)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2515,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Pogyogo,"EPI Darou Salam, JEI, EPI, CPI",Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.0107511814723636 11.108779603445685)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2514,Savanes,Cinkassé,Cinkassé 1,Boadé,Boade,CEG Boade,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (-0.0767178177509319 11.114568145995676)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2513,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Komologo,CPL Bangre Ii,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Oui,MEPSTA,POINT (-0.0073902244294859 11.111653007156775)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2512,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Pizosgo,CPI Miftahoul Ouloum,S/C BP 100,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.0065964600174678 11.090607833252847)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2511,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Gbatimano,CEG Ceead CInkasse,S/C BP 100,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Dapaong,Non,MEPSTA,POINT (0.0174914578277834 11.099566478394477)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2510,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Cinkasse,CPL La Releve,BP 001,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.0229576412613447 11.107685874203645)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-250f,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Gbatimanou,"CPC Don Bosco, CEG, Lycée","BP 24 CINKASSE 90623721, email: cpcdonboscocinkasse2009@gmail.com","{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Oui,MEPSTA,POINT (0.0202939137908116 11.094277863099057)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-250e,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Kodago,CEG CInkasse,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Non,MEPSTA,POINT (0.0401190381059538 11.10333940549206)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-250d,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Gbatimano,CPL Bangre I,BP 115,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.0180357877387259 11.098797041132578)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-250c,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Gbatimanou,CPL Jj Rousseau CInkasse,BP95,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Oui,MEPSTA,POINT (0.0179277824624778 11.0916919453988)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-250b,Savanes,Cinkassé,Cinkassé 2,Biankouri,Kangbe,CPL Biankouri,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Dapaong,Non,MEPSTA,POINT (0.051463150975116 11.025509258141899)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-250a,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Langbtaba,"EPI Daroul Houda I, JEI,epi,cpi",S/C BP 100,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.0093880713828473 11.101594501726119)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2509,Savanes,Tône,Tône 3,Warkambou,Warkambou,CEG Warkambou,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (-0.0335729752870628 10.788719862420896)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2508,Savanes,Kpendjal,Kpendjal 1,Mandouri,Mandouri,CPL Ste Marie,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Mango,Non,MEPSTA,POINT (0.8134230777319587 10.84996993238521)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2507,Savanes,Kpendjal,Kpendjal 1,Mandouri,Bagre,CEG Bagre,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.7342390784521651 10.874345015437301)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2506,Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Natone,"Complexe Prive Laic La Determination, Secondaire (cycle 1)",S/c BP 70 dapaong,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Oui,MEPSTA,POINT (0.1862356052287879 10.991743560394761)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2505,Savanes,Tône,Tône 1,Poissongui,Bankatmoague,Ecole D'alphabetisation Bankatmoague,Nsp,{Samedi},College,Nsp,IESG Dapaong,Non,MEPSTA,POINT (0.2142314779243445 11.02430503447723)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2504,Savanes,Cinkassé,Cinkassé 2,Timbou,Lolongue,CEG Lolongue,S/C BP 117,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.135232770061498 10.998616822678514)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2503,Savanes,Cinkassé,Cinkassé 2,Timbou,Kpalmatongue,CEG Kpalmatongue,S/C BP 36,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Dapaong,Non,MEPSTA,POINT (0.0987286465434156 11.037819399945601)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2502,Savanes,Cinkassé,Cinkassé 2,Sam-Naba,Samnaba,CEG Samnaba,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Non,MEPSTA,POINT (0.1693552182732415 11.066110362741297)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2501,Savanes,Kpendjal,Kpendjal 1,Tambigou,Tambigou,CEG Tambigou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.7809586602653251 10.738357014942007)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2500,Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Tambate,CEG Koundjoare,S/C l'Inspection ISG MANGO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.6380742788588127 10.93790758458447)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24ff,Savanes,Kpendjal,Kpendjal 1,Mandouri,Mondofoali,CEG Mandouri,LYCEE MANDOURI,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.7928000526388199 10.858714170179066)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24fe,Savanes,Kpendjal,Kpendjal 2,Borgou,Borgou,CEG Borgou,BP03,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.5807795951702738 10.773020867635607)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24fd,Savanes,Kpendjal,Kpendjal 2,Borgou,Bouldjoare,CEGIL Bouldjoare,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Mango,Non,MEPSTA,POINT (0.671655255808803 10.835827174386727)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24fc,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Natare,CEGIL Natare,S/C de l'Inspection,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.4116906658005788 10.814959842701937)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24fb,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Naki est,CS CEG Naki Est,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Mango,Oui,MEPSTA,POINT (0.3803755471630396 10.725665965900003)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24fa,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Kadegli,CEG Kadegli,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Mango,Oui,MEPSTA,POINT (0.4061334769988001 10.694612270314865)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f9,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Fobenga,CEG Fobenga,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Mango,Non,MEPSTA,POINT (0.3580136989455245 10.754238598622965)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f8,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Nayéga,Nayega,CEG Nayega,Nsp,"{Mardi,Lundi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4226652537850972 10.746373180616887)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f7,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Nayéga,Sogou,CEG Sogou,S/C IESG MANGO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.3832309354968782 10.75901958278161)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f6,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Papri centre,CEG Papri,S/C IESG MANGO,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4235171035827144 10.998455570357708)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f5,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Tambonga,Tambonga centre,CEG Tambonga,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4409048549569775 10.951723835829837)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f4,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Namoundjoga,CEG Namoundjoga,S/C 90346612,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.3942784853217106 10.897629709075607)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f3,Savanes,Oti,Oti 2,Barkoissi,Barkoissi,CPL La Référence,Nsp,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Nsp,IESG Mango,Non,MEPSTA,POINT (0.3014581670970182 10.547723110330393)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f2,Savanes,Oti,Oti 2,Barkoissi,Barkoissi,Complexe Scolaire Laïc (cpl) Santibon,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Mango,Non,MEPSTA,POINT (0.3048852815201918 10.55420914462777)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f1,Savanes,Oti,Oti 2,Barkoissi,Tamonga,CEG Tamonga,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.3636527624959898 10.589395650865452)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24f0,Savanes,Tandjoaré,Tandjoaré 2,Tampialime,Kpinkparbagou,CEG Kpinkparbagou,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Dapaong,Non,MEPSTA,POINT (-0.0349162733933831 10.76480913536711)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24ef,Savanes,Tandjoaré,Tandjoaré 1,Bogou,Nagou,CEG Nagou,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.1433888063146144 10.657556458243556)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24ee,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Sissiek,CEG Sissiek,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.1344773780305677 10.759145200801331)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24ed,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Monne,CEGIL Monne,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - Collectivite coutumiere,IESG Dapaong,Non,MEPSTA,POINT (0.1157552510393251 10.725020999595124)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24ec,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Moak,CEGIL Moak,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - Collectivite coutumiere,IESG Dapaong,Oui,MEPSTA,POINT (0.0738181472973704 10.729299847671982)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24eb,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Tonte,CEG Tonte,Néant,"{Lundi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.0915137060320303 10.805281822435228)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24ea,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Myre,CEG Myre,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.069420026534545 10.780188715679275)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e9,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,Tchimouri,CEG Tchimouri,S/C IESG MANGO,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.5478242094609006 10.932254136908586)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e8,Savanes,Oti,Oti 1,Mango,Mango,CPL La Difference,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.4756566666666666 10.353661666666648)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e7,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,Malgbangou,CEG Malgbangou,S/C IESG MANGO,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.4989070828442864 10.912821026944018)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e6,Savanes,Tandjoaré,Tandjoaré 2,Doukpergou,Liek,CEG Liek,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Non,MEPSTA,POINT (0.0445983333333325 10.640034999999944)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e5,Savanes,Oti,Oti 1,Mango,Mango,CPL Le Savoir,S/C IEPP OTI NORD BP 37,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.4750349320279054 10.344104939723435)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e4,Savanes,Oti,Oti 1,Mango,Mango,CEG Mango Ville I,BP 19,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4680180382931928 10.351291783335727)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e3,Savanes,Oti,Oti 1,Mango,Mango,College Catholique Mgr Hanrion,collegemgrharion@gmai.com,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4667283333333341 10.339116666666646)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e2,Savanes,Oti,Oti 1,Mango,Mango,CPI An'nour,CPI ANNOUR BP 100,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine Prive de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4650349999999994 10.364464999999964)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e1,Savanes,Oti,Oti 1,Mango,Mango,CEG Mango Douane,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.4680234962199089 10.35139401956379)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24e0,Savanes,Oti,Oti 1,Mango,Mango,CPL Meg Gehrts,S/C IEPP OTI NORD BP 37,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.472919716798186 10.351772448979705)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24df,Savanes,Oti,Oti 1,Mango,Mango,CEGIL Magna,S/C IESG MANGO BP,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Mango,Oui,MEPSTA,POINT (0.4386716666666673 10.34649333333333)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24de,Savanes,Oti,Oti 1,Mango,Mango,CEG Mango Ville Ii,S/C IESG MANGO BP,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4799883333333331 10.366441666666619)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24dd,Maritime,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,Agoe,CS Jardin De La Connaissance Et De Excellence College,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",College,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1563276785704977 6.219664130758976)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24dc,Savanes,Oti,Oti 1,Mango,Mango,CPL Le Millenium,CPL MILLENIUM BP 02,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.4698547418297999 10.350802345092024)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24db,Savanes,Oti,Oti 1,Mango,Mango,CPL La Reussite,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Mango,Non,MEPSTA,POINT (0.4580428234653976 10.340864750418307)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24da,Savanes,Oti,Oti 1,Mango,Mango,CIFA Al-fadjr,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Mango,Non,MEPSTA,POINT (0.463039109815901 10.352317179261124)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24d9,Savanes,Oti,Oti 1,Mango,Mango,Instituit Polytechnique Sciences Et Technologes,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.4758899449155521 10.34565123301446)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24d8,Savanes,Oti,Oti 1,Mango,Mango,CPL Amour Et Fraternite,S/C BP 19,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Dapaong,Non,MEPSTA,POINT (0.4637916666666655 10.347445000000032)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24d7,Savanes,Oti,Oti 1,Sadori,Koumongoukan,CEGIL Koumongoukan,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Mango,Non,MEPSTA,POINT (0.398886331818898 10.254561652700996)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24d6,Savanes,Oti,Oti 1,Sadori,Sadori,CEG Sadori,S/C Inspection IEPP MANGO,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4623292435739447 10.29073417558183)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-24d5,Savanes,Oti,Oti 1,Faré,Fare,CEG Fare,S/C IEPP OTI NORD BP 37,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.3897156877546473 10.168338207334106)
