FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e42,Kara,Kozah,Kozah 1,Commune De Kara,Tomde,IPR,TOMDE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Kara,Non,MEPSTA,POINT (1.2051455824268587 9.552111101222966)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e41,Kara,Kozah,Kozah 1,Commune De Kara,Leota,IPVS Kara,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Kara,Non,MEPSTA,POINT (1.1967496335864787 9.560938660586503)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e40,Kara,Kozah,Kozah 1,Commune De Kara,Nsp,CS Lumiere-v-kara,BP682 KARA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Kara,Non,MEPSTA,POINT (1.1961366666666662 9.544328333333333)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e3f,Kara,Kozah,Kozah 1,Commune De Kara,Kpalouwayi,College Don Bosco,"BP 189-KARA, 93409690","{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Kara,Non,MEPSTA,POINT (1.1855426855980684 9.531018132946711)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e3e,Kara,Kozah,Kozah 1,Commune De Kara,Tchannade,Lycée CSm John Wesley,BP464 KARA,"{Lundi,Mardi,Mercredi,Vendredi,Jeudi}",Lycée,Prive - individuel,IESG Kara,Non,MEPSTA,POINT (1.1797145407725307 9.515033391724156)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e3d,Kara,Kozah,Kozah 1,Commune De Kara,Tchannade,CS De La Paix Lycée,BP 141 KARA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Kara,Non,MEPSTA,POINT (1.1860680634081326 9.525474027510574)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e3c,Kara,Kozah,Kozah 1,Commune De Kara,Dongoyo,Lycée Dongoyo Lycée,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.1632487797694557 9.539395065764465)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e3b,Kara,Kozah,Kozah 1,Commune De Kara,Lama poude,INFPP Kara,400 BP567 26601268,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kara,Non,MEPSTA,POINT (1.170305029312057 9.581831992311441)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e3a,Kara,Kozah,Kozah 2,Kouméa,Sonde,Lycée Koumea,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.1773275646511407 9.716745151043966)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e39,Kara,Kozah,Kozah 2,Pya,Lao,Lycée Maman N'danidaha De Pya,BP 09,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.147316705997823 9.654439224490616)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e38,Kara,Kozah,Kozah 2,Tchitchao,Bou,Lycée Tchitchao Lycée,BP 255,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Kara,Non,MEPSTA,POINT (1.1353573439095603 9.622131085263623)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e37,Kara,Kozah,Kozah 2,Sara-Kawa,Kawa,Lycée Lycée Sarakawa,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Kara,Oui,MEPSTA,POINT (0.9916673618519777 9.62660290809286)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e36,Kara,Kozah,Kozah 2,Yadè,Yade sode,Lycée Yade Sode Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Kara,Non,MEPSTA,POINT (1.1551132169447256 9.60073713385029)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e35,Maritime,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Agoè anome,GS Rm Annexe Lycée Moderne,Nsp,"{Mardi,Lundi,Mercredi,Jeudi,Vendredi}",Lycée,Nsp,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1880450550399189 6.210289201290927)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e34,Kara,Kozah,Kozah 3,Awandjélo,Awandjelo,Lycée Awandjelo Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.206693217271427 9.446900286876058)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e33,Kara,Kozah,Kozah 3,Awandjélo,Soumbou,Lycée Lycée Check Hamdan Ben Rachid,BP 14,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Kara,Non,MEPSTA,POINT (1.2078419598424845 9.490404480926573)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e32,Kara,Kozah,Kozah 3,Kpinzindè,Agbang,Complexe Scolaire Athenee Saint Albert Le Grand Agbang,BP 251,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Kara,Oui,MEPSTA,POINT (1.3185896822696621 9.469096978612017)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e31,Kara,Kozah,Kozah 3,Kpinzindè,Kpanzinde,Lycée Kpanzinde,Non,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kara,Oui,MEPSTA,POINT (1.2834021169140502 9.507738347306404)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e30,Kara,Kozah,Kozah 4,Atchangbadè,Koudjoukada,Lycée Koudjoukada Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Kara,Oui,MEPSTA,POINT (1.107653430062823 9.40587131775052)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e2f,Kara,Kozah,Kozah 4,Atchangbadè,Atchangbade,Lycée Atchangbade Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Kara,Oui,MEPSTA,POINT (1.123285000000001 9.47846333333333)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e2e,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Cinkasse,Lycée CInkasse,BP05,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.0408994702194669 11.092929616279793)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e2d,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Gbatimano,"CPC Don Bosco, CEG, Lycée","BP 24 CINKASSE 90623721, email: cpcdonboscocinkasse2009@gmail.com","{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Dapaong,Oui,MEPSTA,POINT (0.020366824750094 11.094009772739117)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e2c,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Cinkasse,CFTP CInkasse,S/C BP95,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Dapaong,Non,MEPSTA,POINT (0.0375250000000007 11.091795000000026)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e2b,Savanes,Cinkassé,Cinkassé 2,Biankouri,Biankouri,Lycée De Biankouri,S/c BP 36 DAPAONG,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.051377358371707 11.031681517965797)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e2a,Savanes,Cinkassé,Cinkassé 2,Nadjoundi,Zongo,Lycée Nadjoundi,BP 36 DAPAONG,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.181400582490635 11.01601634501753)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e29,Savanes,Cinkassé,Cinkassé 2,Timbou,Timbou,Lycée Timbou,BP 101 Cinkasse,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.1122309917217445 11.029587539981883)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e28,Savanes,Kpendjal,Kpendjal 1,Koundjoaré,Koundjoare,Lycil Koundjoare,KOUNDJOARE,"{Lundi,Mardi,Jeudi,Vendredi,Mercredi}",Lycée,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.6373734291147485 10.936495257447707)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e27,Savanes,Kpendjal,Kpendjal 1,Mandouri,Mondofoali,Lycée Mandouri,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.7928047202491837 10.858697379838246)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e26,Savanes,Kpendjal,Kpendjal 2,Borgou,Borgou,Lycil Borgou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.5810404791266905 10.774549292586572)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e25,Savanes,Kpendjal,Kpendjal 2,Borgou,Yanyane,CFTP Borgou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.5903902820340048 10.79832530496034)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e24,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Naki-Est,Naki-est,CS Lycée Naki-est,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Mango,Oui,MEPSTA,POINT (0.3804199999999995 10.725675000000017)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e23,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 1,Ogaro,Ogaro,Lycée Ogaro,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4714416666666662 10.741823333333317)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e22,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Papri,Papri centre,Lycil Papri,S/C KOLANI Dago 92102544,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.4239428144322065 10.998662392668523)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e21,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Namoundjoga,Namoundjoga,Lycée Namoundjoga,S/C 90346612,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Mango,Non,MEPSTA,POINT (0.3947583744676778 10.898550591105948)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e20,Savanes,Oti,Oti 2,Barkoissi,Barkoissi,Lycée Barkoissi,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.3055331671839116 10.557639479870456)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e1f,Savanes,Oti,Oti 2,Barkoissi,Nagbeni,Lycée Nagbeni,S/C IESG-MANGO BP,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.3880227255927602 10.619661076327285)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e1e,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Sissiek,Lycil Sissiek,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Dapaong,Non,MEPSTA,POINT (0.1305886540667635 10.750422336851601)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e1d,Savanes,Tandjoaré,Tandjoaré 2,Sissiak,Tonte,Lycée Tonte,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.0911259311509878 10.804977790187857)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-e1c,Savanes,Kpendjal-Ouest,Kpendjal-Ouest 2,Pogno,Pogno,Lycée Pogno,Nsp,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Mango,Oui,MEPSTA,POINT (0.4932518267014255 10.970095118746313)
