row_id,niveau,serie,region,ordre,sexe,annee_session,filiere,riasec_top3,riasec_score,note_actuelle,note_n1,note_n2,tendance_notes,score_aspiration,score_realite,score_engagement,score_recommandation,label
aa205c1e7c16f060,BAC_1,A,Plateaux Ouest,public,F,2023,Sociologie,S|R|I,0.533,8.92,7.83,8.05,1,0.519,0.763,0.577,0.650,0
61226bc7f1be3c9f,BAC_1,D,Plateaux Est,public,F,2024,Pharmacie,S|R|I,0.607,10.97,10.93,9.73,1,0.514,0.414,0.625,0.481,0
6e7867944ee1d33c,BAC_1,A,Plateaux Ouest,public,F,2024,Enseignement Primaire,S|R|I,0.589,8.99,9.25,8.31,-1,0.332,0.403,0.377,0.374,0
81378c6d86c444d0,BAC_1,D,Grand Lomé,privé,F,2023,Sciences Infirmières,S|R|I,0.480,8.68,8.07,6.24,1,0.419,0.976,0.275,0.676,0
0092b50315d803f1,BAC_1,G2,Centrale,privé,M,2023,Droit,S|R|I,0.509,10.69,10.84,10.45,-1,0.524,0.691,0.428,0.593,0
8cd2afdc19168f4d,BAC_1,D,Maritime,public,F,2024,Sciences Forestières,S|R|I,0.457,13.34,13.13,11.4,1,0.489,0.345,0.189,0.372,1
db9b1cc4bccaa42b,BAC_1,D,Maritime,public,F,2024,Finance et Comptabilité,S|R|I,0.504,9.25,9.02,7.62,1,0.493,0.321,0.673,0.434,0
5df4d7d101d97c60,BAC_1,D,Centrale,public,F,2024,Gestion des Entreprises,S|R|I,0.519,10.11,9.51,9.84,1,0.564,0.384,0.826,0.513,0
fa0ed1fe9ff96614,BAC_1,D,Plateaux Est,privé,F,2024,Gestion des Entreprises,S|R|I,0.578,11.29,11.5,10.2,-1,0.363,0.252,0.609,0.344,1
989a6c4389623774,BAC_1,A,Maritime,public,F,2023,Communication et Journalisme,S|R|I,0.590,10.74,10.56,9.3,1,0.559,0.990,0.363,0.745,0
2e97d1aaa507d8fd,BAC_1,A,Grand Lomé,privé,M,2024,Communication et Journalisme,S|R|I,0.517,9.74,8.94,8.99,1,0.514,0.605,0.825,0.606,1
ce358df05d1f8c00,BAC_1,D,Savanes,public,F,2024,Odontologie,S|R|I,0.558,11.56,11.69,9.63,-1,0.476,0.179,0.303,0.302,0
4fbf0393d88a5585,BAC_1,D,Grand Lomé,public,M,2024,Génie Informatique,S|R|I,0.497,9.7,9.91,7.87,-1,0.425,0.602,0.590,0.538,0
f5835584a7ac76cf,BAC_1,D,Grand Lomé,privé,F,2023,Génie Informatique,S|R|I,0.469,8.76,8.8,9.54,-1,0.413,0.934,0.311,0.658,0
cdc9552e10868b73,BAC_1,D,Plateaux Ouest,public,M,2023,Gestion des Entreprises,S|R|I,0.544,10.23,8.8,7.77,1,0.617,0.847,0.387,0.697,0
36295c8ed31c5225,BAC_1,A,Kara,public,F,2024,Communication et Journalisme,S|R|I,0.546,8.08,7.31,6.9,1,0.384,0.386,0.944,0.469,0
db61e355fbc0c2dd,BAC_1,A,Maritime,privé,M,2024,Psychologie,S|R|I,0.558,9.59,8.97,8.94,1,0.451,0.672,0.332,0.544,1
65b1b24c853d1eda,BAC_1,A,Savanes,public,F,2024,Psychologie,S|R|I,0.510,9.84,7.83,10.41,1,0.605,0.755,0.628,0.683,1
9fba89a774ba43fe,BAC_1,A,Grand Lomé,public,M,2024,Lettres Modernes,S|R|I,0.572,10.04,8.81,8.46,1,0.513,0.855,0.574,0.693,0
6f0ae1b1521caa59,BAC_1,A,Centrale,public,M,2023,Communication et Journalisme,S|R|I,0.453,10.88,9.93,9.3,1,0.405,0.758,0.532,0.600,1
7cd72afd9bfda782,BAC_1,D,Plateaux Ouest,public,M,2024,Sociologie,S|R|I,0.442,9.52,10.19,8.54,-1,0.494,0.241,0.574,0.380,1
b7584f6dfc316894,BAC_1,D,Grand Lomé,public,M,2023,Sciences Infirmières,S|R|I,0.532,13.68,14.12,14.24,-1,0.697,0.929,0.402,0.769,1
2fbc9bf700613a4f,BAC_1,D,Centrale,public,F,2023,Gestion des Entreprises,S|R|I,0.554,11.87,11.49,12.84,1,0.564,0.668,0.484,0.604,0
1d05b068d7ec5e0c,BAC_1,D,Plateaux Ouest,public,F,2023,Sciences Infirmières,S|R|I,0.568,9.59,8.29,10.37,1,0.462,0.761,0.241,0.579,0
c5cb24bf4314a4a1,BAC_1,A,Plateaux Ouest,privé,M,2023,Enseignement Primaire,S|R|I,0.494,13.72,14.36,11.96,-1,0.583,0.792,0.370,0.656,1
b968789e0133d7d2,BAC_1,A,Kara,public,F,2024,Lettres Modernes,S|R|I,0.424,9.23,9.94,7.96,-1,0.545,0.560,0.649,0.568,0
f30797712c07b78c,BAC_1,D,Maritime,public,F,2023,Sciences de l'Éducation,S|R|I,0.474,12.44,11.53,13.93,1,0.453,0.688,0.711,0.609,1
467ba7a9aea96400,BAC_1,A,Centrale,public,M,2024,Sciences de l'Éducation,S|R|I,0.517,6.85,6.99,5.83,-1,0.407,0.358,0.348,0.374,1
de00072399529ce2,BAC_1,B,Plateaux Est,public,M,2024,Banque et Assurance,S|R|I,0.441,8.48,9.28,8.59,-1,0.437,0.700,0.490,0.576,1
f588c17beb551e13,BAC_1,D,Plateaux Ouest,public,F,2024,Pharmacie,S|R|I,0.585,15.58,16.2,13.31,-1,0.615,0.461,0.396,0.505,1
1c081f6dd001ed88,BAC_1,A,Centrale,privé,M,2024,Enseignement Primaire,S|R|I,0.549,7.63,6.69,5.77,1,0.431,0.593,0.523,0.526,0
71743a5c894e1b31,BAC_1,D,Plateaux Est,public,M,2023,Sociologie,S|R|I,0.427,9.08,8.4,9.17,1,0.515,0.764,0.687,0.665,0
8082d52bae2ba93f,BAC_1,D,Plateaux Ouest,public,F,2024,Sciences Environnementales,S|R|I,0.569,9.54,8.9,8.41,1,0.547,0.263,0.580,0.410,0
46b0fb32086d0fc0,BAC_1,D,Plateaux Est,public,F,2024,Agronomie,S|R|I,0.567,6.59,5.99,5.87,1,0.545,0.509,0.407,0.506,0
0937119ac3d9c8d6,BAC_1,D,Centrale,privé,M,2023,Informatique,S|R|I,0.512,10.75,10.15,11.14,1,0.395,0.581,0.147,0.451,1
4d15e99672b4b39d,BAC_1,A,Savanes,privé,F,2024,Droit,S|R|I,0.432,10.35,9.58,10.96,1,0.485,0.780,0.773,0.676,0
af2b753c405158a4,BAC_1,A,Maritime,public,M,2023,Sciences Politiques,S|R|I,0.620,8.56,8.2,6.92,1,0.606,0.788,0.552,0.689,1
823fc1f24350ce44,BAC_1,D,Centrale,public,F,2024,Psychologie,S|R|I,0.567,5.69,5.12,3.53,1,0.501,0.180,0.925,0.404,0
2bc422c6ce47e329,BAC_1,D,Centrale,public,M,2024,Médecine,S|R|I,0.632,12.57,13.27,12.55,-1,0.752,0.364,0.534,0.525,0
1091fe7461d59149,BAC_1,D,Centrale,public,F,2024,Génie Informatique,S|R|I,0.542,9.43,8.63,9.18,1,0.467,0.462,0.186,0.422,0
e3ffbf2179b8bb56,BAC_1,D,Centrale,public,F,2023,Sciences Environnementales,S|R|I,0.493,10.38,9.67,9.0,1,0.385,0.602,0.664,0.535,1
acba0a7faf12a8aa,BAC_1,A,Grand Lomé,public,M,2024,Communication et Journalisme,S|R|I,0.625,8.05,6.96,6.25,1,0.533,0.633,0.569,0.588,0
d036ce97af8c07f5,BAC_1,D,Grand Lomé,public,M,2023,Sciences Infirmières,S|R|I,0.384,13.1,11.96,12.99,1,0.336,0.990,0.469,0.683,0
b2bd47c476324fc2,BAC_1,D,Plateaux Ouest,public,M,2023,Histoire,S|R|I,0.537,11.83,11.17,10.13,1,0.654,0.678,0.219,0.601,0
a8a5ee28aaeeffbf,BAC_1,D,Plateaux Est,public,F,2024,Génie Mécanique,S|R|I,0.505,11.21,11.79,11.42,-1,0.423,0.430,0.267,0.403,0
8220eeedb1378a9c,BAC_1,D,Plateaux Est,privé,F,2023,Génie Civil,S|R|I,0.469,9.11,9.94,8.21,-1,0.422,0.846,0.507,0.647,0
fd14cab3dd2148bb,BAC_1,D,Maritime,privé,M,2023,Génie Civil,S|R|I,0.466,10.12,8.85,9.26,1,0.452,0.862,0.880,0.721,1
59c760b9abdee2bf,BAC_1,D,Centrale,public,F,2024,Agronomie,S|R|I,0.666,7.23,6.19,7.34,1,0.669,0.222,0.401,0.405,0
826229bc9a06bbab,BAC_1,A,Plateaux Est,public,M,2023,Psychologie,S|R|I,0.558,9.56,9.64,8.63,-1,0.827,0.933,0.645,0.853,1
d9e90045b2a3f4bb,BAC_1,A,Plateaux Ouest,privé,F,2024,Lettres Modernes,S|R|I,0.389,9.27,8.85,8.18,1,0.467,0.517,0.346,0.474,1
88ed83b5cc636092,BAC_1,D,Plateaux Ouest,public,M,2024,Génie Électrique,S|R|I,0.434,8.86,8.51,8.57,1,0.302,0.352,0.532,0.361,0
663f19bc5d2d6445,BAC_1,A,Grand Lomé,public,M,2024,Sciences Politiques,S|R|I,0.572,10.03,9.59,9.16,1,0.529,0.576,0.375,0.529,0
e5242649edc1f8b7,BAC_1,A,Maritime,privé,F,2023,Sciences Politiques,S|R|I,0.578,11.65,10.52,11.51,1,0.591,0.990,0.676,0.803,1
5a7b2f5f54e2f1be,BAC_1,A,Grand Lomé,privé,F,2023,Histoire,S|R|I,0.472,12.2,13.26,10.11,-1,0.611,0.894,0.397,0.720,1
cd0d4b35659856d7,BAC_1,D,Maritime,public,M,2024,Sciences Infirmières,S|R|I,0.449,14.42,13.82,13.92,1,0.484,0.409,0.460,0.443,0
9b7046b3950e4ad6,BAC_1,A,Grand Lomé,public,M,2024,Droit,S|R|I,0.524,13.17,12.91,12.27,1,0.500,0.485,0.768,0.533,1
ab3114e7f1212e8a,BAC_1,A,Plateaux Est,public,F,2023,Géographie,S|R|I,0.470,4.75,4.66,2.78,1,0.566,0.990,0.626,0.787,0
8b41376b53511594,BAC_1,D,Plateaux Est,public,M,2024,Tourisme et Hôtellerie,S|R|I,0.588,11.23,10.94,11.88,1,0.496,0.328,0.357,0.391,0
31e33a152f529fa0,BAC_1,G2,Centrale,public,M,2023,Économie,S|R|I,0.548,11.23,11.91,10.88,-1,0.606,0.628,0.500,0.601,1
36a227afaa8a7101,BAC_1,D,Maritime,public,F,2024,Génie Civil,S|R|I,0.466,13.35,13.15,13.74,1,0.368,0.278,0.551,0.351,0
cef019ef5b932ec9,BAC_1,A,Grand Lomé,public,M,2023,Psychologie,S|R|I,0.460,9.89,9.89,8.6,1,0.367,0.982,0.763,0.734,1
e5eb22c71004828e,BAC_1,B,Plateaux Ouest,public,M,2024,Gestion des Entreprises,S|R|I,0.568,7.92,8.45,7.58,-1,0.435,0.511,0.677,0.509,1
d8673c8c104ef0da,BAC_1,A,Plateaux Est,public,M,2024,Anglais,S|R|I,0.555,11.58,10.94,12.27,1,0.555,0.340,0.750,0.477,1
3836cd1c364c8450,BAC_1,D,Grand Lomé,public,M,2023,Sociologie,S|R|I,0.423,7.96,6.88,7.11,1,0.645,0.683,0.461,0.636,1
1c3ef19d2c8cf337,BAC_1,A,Grand Lomé,public,M,2024,Sciences de l'Éducation,S|R|I,0.478,8.05,7.87,6.55,1,0.510,0.631,0.730,0.603,1
a61727a095d06a97,BAC_1,A,Plateaux Ouest,public,F,2024,Lettres Modernes,S|R|I,0.433,9.82,11.27,8.9,-1,0.584,0.524,0.464,0.536,0
892585be506e1189,BAC_1,D,Grand Lomé,public,M,2023,Enseignement Primaire,S|R|I,0.546,11.53,12.42,10.86,-1,0.471,0.720,0.511,0.602,1
cd126141e12da973,BAC_1,A,Grand Lomé,public,M,2023,Sciences de l'Éducation,S|R|I,0.546,7.75,7.6,6.38,1,0.611,0.894,0.472,0.732,0
67fd3b189ca3a9a1,BAC_1,D,Maritime,public,F,2023,Gestion des Entreprises,S|R|I,0.573,10.06,8.3,8.92,1,0.596,0.939,0.444,0.744,0
e3fb723d47412858,BAC_1,A,Grand Lomé,public,F,2023,Communication et Journalisme,S|R|I,0.498,8.9,8.16,9.49,1,0.506,0.990,0.636,0.767,1
612a1eb3e66a3600,BAC_1,A,Grand Lomé,public,M,2023,Tourisme et Hôtellerie,S|R|I,0.501,9.78,9.52,9.32,1,0.492,0.836,0.306,0.636,1
3e7dad12210fcb7b,BAC_1,A,Plateaux Est,public,M,2023,Communication et Journalisme,S|R|I,0.451,11.48,10.7,8.46,1,0.354,0.759,0.312,0.550,1
28f26e62c9cfb0ab,BAC_1,D,Plateaux Ouest,privé,F,2024,Gestion des Entreprises,S|R|I,0.541,10.52,10.52,9.59,-1,0.497,0.525,0.306,0.482,0
6de578b74d19bb6d,BAC_1,A,Grand Lomé,privé,F,2024,Histoire,S|R|I,0.476,11.09,9.95,11.19,1,0.391,0.650,0.346,0.514,1
5dd999856728f36c,BAC_1,A,Plateaux Ouest,public,F,2024,Enseignement Primaire,S|R|I,0.543,11.05,11.27,9.63,-1,0.606,0.493,0.585,0.546,1
dae853961e31f409,BAC_1,D,Grand Lomé,public,M,2024,Gestion des Entreprises,S|R|I,0.485,9.5,9.71,9.87,-1,0.587,0.507,0.588,0.547,0
faad21526308fdcc,BAC_1,B,Kara,privé,F,2023,Économie,S|R|I,0.408,10.56,9.74,10.09,1,0.372,0.705,0.359,0.536,0
c4c41a9a44ec6d31,BAC_1,A,Plateaux Ouest,privé,M,2024,Géographie,S|R|I,0.569,11.97,12.22,11.11,-1,0.482,0.613,0.408,0.537,0
dcaf936b25cdded1,BAC_1,A,Savanes,public,F,2023,Sciences Politiques,S|R|I,0.546,10.59,9.76,8.62,1,0.636,0.922,0.630,0.778,0
5fea4e51878fc0c0,BAC_1,D,Centrale,privé,F,2024,Sciences Infirmières,S|R|I,0.532,13.42,14.12,12.51,-1,0.438,0.374,0.739,0.451,1
939af673e6a40fe2,BAC_1,D,Kara,public,M,2024,Biologie,S|R|I,0.505,9.98,10.2,9.36,-1,0.478,0.260,0.241,0.334,0
0b227775a4991047,BAC_1,A,Plateaux Est,privé,F,2024,Sciences Politiques,S|R|I,0.562,10.0,10.4,9.22,-1,0.702,0.552,0.551,0.604,1
094a3a655a4d35c2,BAC_1,D,Plateaux Est,public,F,2024,Génie Électrique,S|R|I,0.479,10.34,9.93,10.89,1,0.556,0.452,0.212,0.452,0
8620eec82771dc49,BAC_1,D,Plateaux Ouest,public,M,2023,Enseignement Primaire,S|R|I,0.521,11.57,11.5,10.56,1,0.367,0.483,0.394,0.429,0
ce25ae603855beb8,BAC_1,D,Maritime,privé,F,2024,Génie Civil,S|R|I,0.607,11.22,11.56,10.34,-1,0.617,0.501,0.310,0.513,0
458614e15bfa609c,BAC_1,D,Grand Lomé,public,M,2024,Finance et Comptabilité,S|R|I,0.575,10.34,9.38,7.56,1,0.645,0.708,0.488,0.653,1
d4519848dec7e373,BAC_1,A,Centrale,privé,F,2024,Psychologie,S|R|I,0.553,8.17,7.47,8.4,1,0.489,0.602,0.447,0.539,0
e09d414a13ac62d1,BAC_1,D,Maritime,public,F,2023,Sciences de l'Éducation,S|R|I,0.547,9.48,8.33,9.89,1,0.590,0.865,0.330,0.688,1
be60ae5ba54ed4ec,BAC_1,D,Centrale,public,M,2023,Sociologie,S|R|I,0.649,12.58,12.57,11.49,1,0.610,0.636,0.464,0.601,0
48560a5f7a00c495,BAC_1,A,Centrale,public,M,2024,Droit,S|R|I,0.508,9.86,9.46,8.95,1,0.554,0.308,0.735,0.458,0
a0ab1dfb8eb9a64f,BAC_1,A,Grand Lomé,public,F,2023,Tourisme et Hôtellerie,S|R|I,0.597,12.8,13.06,11.46,-1,0.545,0.873,0.536,0.708,0
b85996eca8207ea5,BAC_1,F4,Centrale,public,M,2023,Génie Civil,S|R|I,0.470,10.29,9.7,9.65,1,0.382,0.851,0.529,0.638,0
08b2f307e5c5a3d3,BAC_1,A,Plateaux Est,public,F,2023,Histoire,S|R|I,0.481,13.32,12.97,12.3,1,0.246,0.990,0.595,0.670,1
266ca6b545c6087e,BAC_1,A,Plateaux Ouest,privé,F,2023,Droit,S|R|I,0.590,12.25,11.2,11.75,1,0.369,0.965,0.607,0.703,1
8751ce6282f0973d,BAC_1,A,Grand Lomé,public,F,2023,Sociologie,S|R|I,0.504,11.37,11.61,10.01,-1,0.513,0.711,0.460,0.604,0
356d94c76d5a3a33,BAC_1,A,Grand Lomé,public,F,2024,Droit,S|R|I,0.647,6.83,7.73,5.27,-1,0.661,0.517,0.595,0.579,0
907b138ea1fec643,BAC_1,D,Grand Lomé,public,M,2023,Sciences Forestières,S|R|I,0.515,10.75,9.43,9.66,1,0.403,0.772,0.939,0.668,1
914c439717a95369,BAC_1,A,Maritime,public,F,2024,Sciences Politiques,S|R|I,0.475,10.7,10.52,11.34,1,0.604,0.507,0.760,0.579,0
8c93ab75b5239b69,BAC_1,D,Plateaux Ouest,privé,M,2024,Gestion des Entreprises,S|R|I,0.605,11.21,11.26,12.11,-1,0.866,0.435,0.268,0.561,1
11a4146e610339ef,BAC_1,D,Maritime,privé,F,2024,Sciences Infirmières,S|R|I,0.420,12.83,11.58,12.87,1,0.505,0.362,0.626,0.452,1
1db0ffbf165d092f,BAC_1,D,Savanes,privé,F,2023,Informatique,S|R|I,0.520,7.94,8.42,7.91,-1,0.441,0.990,0.138,0.670,0
e3cebfb18b87dc02,BAC_1,D,Plateaux Ouest,public,M,2024,Biologie,S|R|I,0.524,11.2,9.28,10.44,1,0.524,0.222,0.776,0.410,0
cef5767222d186b0,BAC_1,D,Centrale,public,M,2023,Gestion des Entreprises,S|R|I,0.516,8.89,9.24,7.1,-1,0.485,0.378,0.413,0.421,0
742b9b853dd8f036,BAC_1,A,Centrale,public,M,2023,Lettres Modernes,S|R|I,0.417,10.64,9.59,9.73,1,0.624,0.851,0.513,0.721,0
b3321880072b885e,BAC_1,A,Plateaux Ouest,public,F,2023,Sociologie,S|R|I,0.447,10.22,9.88,10.16,1,0.576,0.868,0.548,0.718,1
25ddc83885de54c7,BAC_1,A,Kara,public,M,2024,STAPS (Activités Physiques et Sportives),S|R|I,0.493,11.22,11.41,9.88,-1,0.399,0.469,0.845,0.501,0
cbc9214ce7fcd580,BAC_1,D,Maritime,public,M,2023,Biologie,S|R|I,0.462,9.88,9.05,8.2,1,0.374,0.537,0.111,0.416,0
e28d4ecb6ee98004,BAC_1,A,Plateaux Ouest,public,F,2024,Géographie,S|R|I,0.408,7.29,5.87,5.9,1,0.491,0.546,0.636,0.540,1
1cf99a3d82bb82ed,BAC_1,D,Kara,public,F,2023,Médecine,S|R|I,0.640,9.89,9.22,9.89,1,0.553,0.707,0.743,0.658,0
f0c6d92a7b78424e,BAC_1,D,Grand Lomé,privé,F,2023,Sciences Forestières,S|R|I,0.484,8.26,8.07,8.14,1,0.598,0.990,0.575,0.791,0
2a34ea05fba67192,BAC_1,D,Plateaux Est,public,M,2024,Médecine,S|R|I,0.604,15.33,14.4,15.2,1,0.734,0.441,0.711,0.584,1
d47d15d6c3705a82,BAC_1,D,Kara,public,M,2024,Physique-Chimie,S|R|I,0.484,11.71,10.94,11.48,1,0.549,0.474,0.128,0.448,0
9ae475cf0fdc72d8,BAC_1,A,Maritime,public,F,2023,Psychologie,S|R|I,0.517,10.57,9.88,11.13,1,0.749,0.893,0.511,0.785,1
3caa01b1196bb55d,BAC_1,A,Plateaux Est,public,M,2023,Sciences de l'Éducation,S|R|I,0.529,10.39,9.94,9.86,1,0.556,0.653,0.574,0.607,1
096a021d09dccc8f,BAC_1,A,Plateaux Est,public,F,2023,Arts Plastiques,S|R|I,0.521,11.23,10.06,11.0,1,0.607,0.808,0.592,0.705,1
367bfd91829fcafb,BAC_1,D,Maritime,privé,F,2024,Psychologie,S|R|I,0.434,9.28,8.22,10.17,1,0.406,0.533,0.305,0.455,0
9162aff83f93e35b,BAC_1,G2,Grand Lomé,privé,F,2023,Économie,S|R|I,0.463,9.52,8.24,9.37,1,0.422,0.768,0.443,0.598,0
d20986c31858015f,BAC_1,A,Centrale,public,M,2023,Communication et Journalisme,S|R|I,0.476,11.02,9.88,9.66,1,0.499,0.975,0.312,0.709,0
d38a402d1847052b,BAC_1,D,Plateaux Ouest,public,M,2024,Informatique,S|R|I,0.541,12.65,11.97,10.85,1,0.608,0.288,0.216,0.389,1
a8029c8248a1b652,BAC_1,A,Plateaux Est,public,M,2024,Sciences de l'Éducation,S|R|I,0.489,13.52,12.23,12.91,1,0.436,0.362,0.714,0.441,0
0bb2b143a1508f47,BAC_1,F3,Savanes,public,F,2024,Génie Mécanique,S|R|I,0.560,12.91,12.55,11.49,1,0.608,0.659,0.488,0.616,0
f61ac2b9b903675e,BAC_1,D,Grand Lomé,public,F,2024,Sciences Infirmières,S|R|I,0.589,11.63,11.95,10.19,-1,0.737,0.400,0.496,0.533,1
df421c23e086bbd6,BAC_1,A,Grand Lomé,public,M,2023,Enseignement Primaire,S|R|I,0.517,7.58,5.69,7.3,1,0.352,0.815,0.653,0.629,1
b4279f61fb861e6c,BAC_1,A,Grand Lomé,public,F,2024,Histoire,S|R|I,0.468,11.2,10.48,9.67,1,0.447,0.519,0.407,0.477,0
561023db88436ddc,BAC_1,C,Plateaux Est,public,M,2024,Gestion des Entreprises,S|R|I,0.507,8.94,7.75,7.89,1,0.426,0.559,0.428,0.493,0
600203b1fd4a7563,BAC_1,G3,Savanes,public,F,2024,Sciences Infirmières,S|R|I,0.593,13.2,12.35,12.43,1,0.584,0.497,0.573,0.539,0
fbb2806d42d56922,BAC_1,D,Centrale,public,F,2023,Génie Informatique,S|R|I,0.505,10.6,10.21,10.43,1,0.565,0.827,0.159,0.635,0
ff6ecca5fec0e0e8,BAC_1,A,Savanes,privé,M,2024,Sciences de l'Éducation,S|R|I,0.518,8.8,8.86,7.43,-1,0.407,0.891,0.546,0.670,1
091099c2162c2724,BAC_1,D,Savanes,public,M,2024,Psychologie,S|R|I,0.430,9.35,9.11,8.84,1,0.267,0.354,0.158,0.294,0
60e002a93953b2c0,BAC_1,D,Kara,public,F,2024,Génie Informatique,S|R|I,0.489,12.66,12.95,10.86,-1,0.346,0.570,0.421,0.469,1
55c3f9642ad96c10,BAC_1,A,Maritime,public,M,2023,Anglais,S|R|I,0.538,10.18,9.35,10.8,1,0.655,0.819,0.627,0.733,0
865c30612415c437,BAC_1,D,Centrale,privé,M,2024,Psychologie,S|R|I,0.481,10.36,10.84,10.94,-1,0.636,0.349,0.640,0.493,1
20007e5f3145940e,BAC_1,A,Maritime,public,M,2024,Sciences de l'Éducation,S|R|I,0.518,10.72,10.65,10.71,1,0.446,0.578,0.550,0.528,1
1a731880be83acba,BAC_1,A,Grand Lomé,privé,F,2023,Droit,S|R|I,0.600,7.64,7.35,7.29,1,0.500,0.984,0.525,0.746,0
d097a4ba13b16037,BAC_1,D,Grand Lomé,privé,F,2023,Sciences de l'Éducation,S|R|I,0.407,7.96,7.76,8.14,1,0.504,0.990,0.597,0.761,0
39fba5dd6016981c,BAC_1,D,Grand Lomé,privé,M,2024,Sociologie,S|R|I,0.458,9.83,10.19,10.31,-1,0.465,0.675,0.678,0.602,0
b5d98be68014c124,BAC_1,D,Plateaux Est,privé,F,2024,Informatique,S|R|I,0.533,9.48,9.72,8.72,-1,0.537,0.342,0.569,0.444,0
6aa3142dc511d85a,BAC_1,D,Plateaux Ouest,privé,F,2023,Finance et Comptabilité,S|R|I,0.598,10.53,11.24,11.19,-1,0.699,0.719,0.659,0.703,0
123bccbd7f536e36,BAC_1,A,Centrale,public,F,2023,Enseignement Primaire,S|R|I,0.530,10.25,9.25,10.65,1,0.505,0.809,0.800,0.701,1
271289d38bcdd82a,BAC_1,D,Maritime,public,M,2023,Sciences Environnementales,S|R|I,0.484,11.24,11.02,11.36,1,0.562,0.841,0.378,0.674,0
caf911d7fc97bbc0,BAC_1,D,Grand Lomé,public,M,2024,Gestion des Entreprises,S|R|I,0.609,6.59,7.15,5.79,-1,0.613,0.410,0.590,0.508,1
c0da683a15be4dc6,BAC_1,D,Maritime,public,M,2023,Finance et Comptabilité,S|R|I,0.517,10.56,10.49,10.35,1,0.536,0.775,0.633,0.670,1
7d65cb927cf54a9d,BAC_1,A,Grand Lomé,privé,M,2024,Sciences Politiques,S|R|I,0.535,10.88,9.8,11.71,1,0.514,0.640,0.573,0.586,0
dd2835b142766f19,BAC_1,D,Grand Lomé,public,M,2024,Finance et Comptabilité,S|R|I,0.572,12.32,12.27,11.98,1,0.699,0.593,0.547,0.623,1
51b0ca118a53877b,BAC_1,A,Grand Lomé,public,F,2024,Sciences Politiques,S|R|I,0.547,8.2,9.12,6.34,-1,0.217,0.535,0.540,0.424,0
8b4d3bc595730e33,BAC_1,D,Plateaux Est,public,M,2024,Géographie,S|R|I,0.447,10.44,10.76,8.17,-1,0.450,0.296,0.453,0.373,0
8d1d902bd0a21a61,BAC_1,D,Centrale,public,M,2024,Génie Mécanique,S|R|I,0.452,10.12,9.78,9.27,1,0.556,0.317,0.267,0.393,0
757dcd64a71eaa49,BAC_1,T1,Maritime,privé,M,2023,Génie Mécanique,S|R|I,0.556,10.85,9.9,9.01,1,0.674,0.990,0.425,0.795,1
61a79def2dc8baf8,BAC_1,D,Plateaux Ouest,public,F,2023,Informatique,S|R|I,0.548,13.08,12.43,12.81,1,0.627,0.591,0.987,0.663,0
d5fda0efa9627279,BAC_1,D,Grand Lomé,public,F,2023,Histoire,S|R|I,0.460,12.44,11.35,11.87,1,0.272,0.868,0.497,0.604,1
0b5fc4af5bad05f6,BAC_1,D,Plateaux Est,public,F,2024,Pharmacie,S|R|I,0.680,11.05,9.79,12.29,1,0.705,0.573,0.575,0.619,1
9f8b7a570edc5174,BAC_1,D,Grand Lomé,public,M,2023,Finance et Comptabilité,S|R|I,0.521,9.05,10.54,7.99,-1,0.657,0.923,0.416,0.754,1
9371ab1b03eccb08,BAC_1,D,Maritime,public,F,2024,Sociologie,S|R|I,0.471,8.05,7.58,6.32,1,0.519,0.428,0.618,0.489,0
303a78a3bab1b5b0,BAC_1,D,Kara,public,F,2023,Génie Civil,S|R|I,0.592,9.33,7.56,8.88,1,0.452,0.754,0.100,0.551,0
9a320854a4a2287e,BAC_1,A,Maritime,public,M,2023,Droit,S|R|I,0.516,14.74,14.69,14.39,1,0.726,0.847,0.211,0.709,1
b947dbe6da1a6f15,BAC_1,D,Plateaux Est,public,F,2023,Biologie,S|R|I,0.545,9.86,9.59,9.07,1,0.373,0.826,0.448,0.611,1
0e496a38ed22164d,BAC_1,A,Grand Lomé,public,F,2024,Arts Plastiques,S|R|I,0.436,12.28,11.88,10.46,1,0.528,0.451,0.513,0.487,1
432348aed68a5da8,BAC_1,A,Kara,public,M,2024,Enseignement Primaire,S|R|I,0.437,10.3,9.27,9.19,1,0.339,0.305,0.990,0.419,1
51691c3fa5e75ba6,BAC_1,A,Savanes,public,F,2024,Sociologie,S|R|I,0.484,12.09,11.42,10.16,1,0.527,0.500,0.368,0.490,0
a21df09df63f3b59,BAC_1,A,Grand Lomé,public,M,2024,Lettres Modernes,S|R|I,0.566,8.68,7.61,9.03,1,0.699,0.621,0.455,0.624,0
d815fe3f0f19ce54,BAC_1,D,Plateaux Est,privé,F,2024,Finance et Comptabilité,S|R|I,0.476,7.51,7.37,7.7,1,0.517,0.673,0.623,0.611,1
41fe5739bd41611b,BAC_1,D,Kara,public,F,2024,Génie Informatique,S|R|I,0.558,9.91,9.4,9.75,1,0.537,0.625,0.776,0.617,0
c329e98d4f395dd2,BAC_1,A,Plateaux Est,privé,F,2024,Droit,S|R|I,0.604,8.58,8.2,7.16,1,0.664,0.778,0.308,0.668,0
49988d8c6cfaf51e,BAC_1,A,Plateaux Est,public,M,2023,Droit,S|R|I,0.433,12.15,11.92,11.37,1,0.471,0.920,0.564,0.710,0
